Config: 
 {
  "model_save_path": "/tmp/",
  "model": "dnn",
  "loss": "ce",
  "model_name": "blip_mc_dnn_ce_mc",
  "dependency_meta": "",
  "timesteps": 10,
  "num_classes": 10,
  "rnn_config": {
    "ninp": 1,
    "nhid": 1000,
    "nlayers": 3,
    "nclasses": 10
  },
  "dnn_config": {
    "layers": [
      300,
      200,
      100,
      10
    ]
  },
  "batch_size": 32,
  "num_epochs": 200,
  "learning_rate": 0.001
}
Model: 
 Linear(
  (layers): ModuleList(
    (0): Linear(in_features=10, out_features=300, bias=True)
    (1): Linear(in_features=300, out_features=200, bias=True)
    (2): Linear(in_features=200, out_features=100, bias=True)
    (3): Linear(in_features=100, out_features=10, bias=True)
  )
  (sigmoid_activation): Sigmoid()
  (softmax_activation): Softmax(dim=-1)
)
Epoch[86/200] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9997 | C 2:0.9996| C 3:0.9998| C 4:0.9997| C 5:0.9997| C 6:0.9996| C 7:0.9996| C 8:0.9997| C 9:0.9997| C 10:nan| C 11:nan
Epoch[87/200] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9997 | C 2:0.9996| C 3:0.9998| C 4:0.9997| C 5:0.9998| C 6:0.9997| C 7:0.9996| C 8:0.9997| C 9:0.9997| C 10:nan| C 11:nan
Epoch[88/200] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9997 | C 2:0.9996| C 3:0.9998| C 4:0.9997| C 5:0.9998| C 6:0.9997| C 7:0.9996| C 8:0.9997| C 9:0.9997| C 10:nan| C 11:nan
Epoch[89/200] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9997 | C 2:0.9997| C 3:0.9998| C 4:0.9997| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9997| C 9:0.9997| C 10:nan| C 11:nan
Epoch[90/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9997 | C 2:0.9997| C 3:0.9998| C 4:0.9997| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9998| C 9:0.9997| C 10:nan| C 11:nan
Epoch[91/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9997 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[92/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[93/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[94/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9997| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[95/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9998| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[96/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9997| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9998| C 7:0.9997| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[97/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9998| C 4:0.9998| C 5:0.9998| C 6:0.9998| C 7:0.9998| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[98/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9998| C 5:0.9998| C 6:0.9998| C 7:0.9998| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[99/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9998| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[100/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9998| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[101/200] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9998| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9998| C 9:0.9998| C 10:nan| C 11:nan
Epoch[102/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9998| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9999| C 9:0.9998| C 10:nan| C 11:nan
Epoch[103/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9998 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[104/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[105/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[106/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9998| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[107/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[108/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9998| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9998| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[109/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[110/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[111/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[112/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[113/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[114/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[115/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[116/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[117/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[118/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[119/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[120/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[121/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[122/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[123/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:0.9999| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[124/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:0.9999| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[125/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[126/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[127/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[128/200] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:0.9999| C 9:0.9999| C 10:nan| C 11:nan
Epoch[129/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:0.9999| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[130/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:0.9999 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[131/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[132/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[133/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:0.9999| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[134/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:0.9999| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[135/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:0.9999| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[136/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[137/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[138/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[139/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[140/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[141/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[142/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[143/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[144/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[145/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[146/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[147/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[148/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[149/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[150/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[151/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[152/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[153/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[154/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[155/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[156/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[157/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[158/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[159/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[160/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[161/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[162/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[163/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[164/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[165/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[166/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[167/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[168/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[169/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[170/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[171/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[172/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[173/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[174/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[175/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
