Running LSaliency saliency . . .
Epoch [100/1000], | TL: 0.4454, ML: 0.0000, BL: 0.4454, VL: 0.0000  | Var: 0.0064, W:4.4541
Epoch [1000/1000], | TL: 0.1380, ML: 0.0030, BL: 0.1350, VL: 0.0000  | Var: 0.0379, W:1.3499
[25.50%] Candidate 51 took 1.3800s
Epoch [100/1000], | TL: 0.4129, ML: 0.0001, BL: 0.4128, VL: 0.0000  | Var: 0.0042, W:4.1279
Epoch [200/1000], | TL: 0.3481, ML: 0.0016, BL: 0.3465, VL: 0.0000  | Var: 0.0034, W:3.4650
Epoch [300/1000], | TL: 0.2993, ML: 0.0042, BL: 0.2950, VL: 0.0000  | Var: 0.0029, W:2.9504
Epoch [400/1000], | TL: 0.2597, ML: 0.0043, BL: 0.2554, VL: 0.0000  | Var: 0.0033, W:2.5539
Epoch [500/1000], | TL: 0.2273, ML: 0.0043, BL: 0.2230, VL: 0.0000  | Var: 0.0043, W:2.2302
Epoch [600/1000], | TL: 0.2012, ML: 0.0043, BL: 0.1970, VL: 0.0000  | Var: 0.0056, W:1.9695
Epoch [700/1000], | TL: 0.1803, ML: 0.0043, BL: 0.1761, VL: 0.0000  | Var: 0.0069, W:1.7608
Epoch [800/1000], | TL: 0.1636, ML: 0.0043, BL: 0.1593, VL: 0.0000  | Var: 0.0082, W:1.5932
Epoch [900/1000], | TL: 0.1500, ML: 0.0042, BL: 0.1458, VL: 0.0000  | Var: 0.0095, W:1.4579
Epoch [1000/1000], | TL: 0.1390, ML: 0.0042, BL: 0.1348, VL: 0.0000  | Var: 0.0106, W:1.3477
[26.00%] Candidate 52 took 1.3807s
Epoch [100/1000], | TL: 0.4195, ML: 0.0001, BL: 0.4193, VL: 0.0000  | Var: 0.0090, W:4.1935
Epoch [200/1000], | TL: 0.3379, ML: 0.0031, BL: 0.3348, VL: 0.0000  | Var: 0.0071, W:3.3481
Epoch [300/1000], | TL: 0.2786, ML: 0.0041, BL: 0.2745, VL: 0.0000  | Var: 0.0059, W:2.7448
Epoch [400/1000], | TL: 0.2325, ML: 0.0042, BL: 0.2284, VL: 0.0000  | Var: 0.0060, W:2.2835
Epoch [500/1000], | TL: 0.1979, ML: 0.0042, BL: 0.1937, VL: 0.0000  | Var: 0.0069, W:1.9368
Epoch [600/1000], | TL: 0.1721, ML: 0.0042, BL: 0.1679, VL: 0.0000  | Var: 0.0082, W:1.6791
Epoch [700/1000], | TL: 0.1529, ML: 0.0042, BL: 0.1487, VL: 0.0000  | Var: 0.0095, W:1.4867
Epoch [800/1000], | TL: 0.1383, ML: 0.0042, BL: 0.1341, VL: 0.0000  | Var: 0.0108, W:1.3409
Epoch [900/1000], | TL: 0.1271, ML: 0.0042, BL: 0.1229, VL: 0.0000  | Var: 0.0119, W:1.2287
Epoch [1000/1000], | TL: 0.1183, ML: 0.0042, BL: 0.1141, VL: 0.0000  | Var: 0.0130, W:1.1406
[26.50%] Candidate 53 took 1.3846s
Epoch [100/1000], | TL: 0.4184, ML: 0.0000, BL: 0.4184, VL: 0.0000  | Var: 0.0062, W:4.1844
Epoch [200/1000], | TL: 0.3306, ML: 0.0000, BL: 0.3305, VL: 0.0000  | Var: 0.0048, W:3.3053
Epoch [300/1000], | TL: 0.2598, ML: 0.0013, BL: 0.2585, VL: 0.0000  | Var: 0.0031, W:2.5846
Epoch [400/1000], | TL: 0.2167, ML: 0.0045, BL: 0.2122, VL: 0.0000  | Var: 0.0025, W:2.1222
Epoch [500/1000], | TL: 0.1861, ML: 0.0044, BL: 0.1817, VL: 0.0000  | Var: 0.0031, W:1.8165
Epoch [600/1000], | TL: 0.1632, ML: 0.0044, BL: 0.1589, VL: 0.0000  | Var: 0.0043, W:1.5885
Epoch [700/1000], | TL: 0.1461, ML: 0.0044, BL: 0.1417, VL: 0.0000  | Var: 0.0056, W:1.4174
Epoch [800/1000], | TL: 0.1331, ML: 0.0044, BL: 0.1287, VL: 0.0000  | Var: 0.0069, W:1.2872
Epoch [900/1000], | TL: 0.1230, ML: 0.0043, BL: 0.1186, VL: 0.0000  | Var: 0.0082, W:1.1864
Epoch [1000/1000], | TL: 0.1150, ML: 0.0043, BL: 0.1107, VL: 0.0000  | Var: 0.0094, W:1.1069
[27.00%] Candidate 54 took 1.3777s
Epoch [100/1000], | TL: 0.5290, ML: 0.0740, BL: 0.4551, VL: 0.0000  | Var: 0.0069, W:4.5505
Epoch [200/1000], | TL: 0.4297, ML: 0.0311, BL: 0.3985, VL: 0.0000  | Var: 0.0116, W:3.9852
Epoch [300/1000], | TL: 0.3651, ML: 0.0172, BL: 0.3479, VL: 0.0000  | Var: 0.0165, W:3.4791
Epoch [400/1000], | TL: 0.3157, ML: 0.0111, BL: 0.3046, VL: 0.0000  | Var: 0.0210, W:3.0461
Epoch [500/1000], | TL: 0.2765, ML: 0.0080, BL: 0.2685, VL: 0.0000  | Var: 0.0249, W:2.6853
Epoch [600/1000], | TL: 0.2450, ML: 0.0061, BL: 0.2389, VL: 0.0000  | Var: 0.0282, W:2.3887
Epoch [700/1000], | TL: 0.2195, ML: 0.0050, BL: 0.2146, VL: 0.0000  | Var: 0.0308, W:2.1456
Epoch [800/1000], | TL: 0.1988, ML: 0.0042, BL: 0.1946, VL: 0.0000  | Var: 0.0330, W:1.9458
Epoch [900/1000], | TL: 0.1818, ML: 0.0037, BL: 0.1781, VL: 0.0000  | Var: 0.0347, W:1.7807
Epoch [1000/1000], | TL: 0.1677, ML: 0.0034, BL: 0.1643, VL: 0.0000  | Var: 0.0360, W:1.6432
[27.50%] Candidate 55 took 1.3808s
Epoch [100/1000], | TL: 0.6648, ML: 0.2585, BL: 0.4063, VL: 0.0000  | Var: 0.0051, W:4.0630
Epoch [200/1000], | TL: 0.4726, ML: 0.1188, BL: 0.3538, VL: 0.0000  | Var: 0.0110, W:3.5382
Epoch [300/1000], | TL: 0.3722, ML: 0.0644, BL: 0.3078, VL: 0.0000  | Var: 0.0172, W:3.0781
Epoch [400/1000], | TL: 0.3107, ML: 0.0414, BL: 0.2693, VL: 0.0000  | Var: 0.0229, W:2.6926
Epoch [500/1000], | TL: 0.2676, ML: 0.0297, BL: 0.2379, VL: 0.0000  | Var: 0.0279, W:2.3787
Epoch [600/1000], | TL: 0.2355, ML: 0.0229, BL: 0.2126, VL: 0.0000  | Var: 0.0322, W:2.1265
Epoch [700/1000], | TL: 0.2109, ML: 0.0185, BL: 0.1924, VL: 0.0000  | Var: 0.0359, W:1.9245
Epoch [800/1000], | TL: 0.1917, ML: 0.0154, BL: 0.1762, VL: 0.0000  | Var: 0.0391, W:1.7622
Epoch [900/1000], | TL: 0.1764, ML: 0.0133, BL: 0.1631, VL: 0.0000  | Var: 0.0418, W:1.6309
Epoch [1000/1000], | TL: 0.1640, ML: 0.0116, BL: 0.1524, VL: 0.0000  | Var: 0.0441, W:1.5240
[28.00%] Candidate 56 took 1.3819s
Epoch [100/1000], | TL: 0.8093, ML: 0.3682, BL: 0.4411, VL: 0.0000  | Var: 0.0162, W:4.4110
Epoch [200/1000], | TL: 0.4857, ML: 0.0965, BL: 0.3892, VL: 0.0000  | Var: 0.0289, W:3.8918
Epoch [300/1000], | TL: 0.3829, ML: 0.0429, BL: 0.3401, VL: 0.0000  | Var: 0.0399, W:3.4007
Epoch [400/1000], | TL: 0.3269, ML: 0.0270, BL: 0.2999, VL: 0.0000  | Var: 0.0487, W:2.9987
Epoch [500/1000], | TL: 0.2885, ML: 0.0200, BL: 0.2685, VL: 0.0000  | Var: 0.0553, W:2.6849
Epoch [600/1000], | TL: 0.2603, ML: 0.0164, BL: 0.2439, VL: 0.0000  | Var: 0.0594, W:2.4392
Epoch [700/1000], | TL: 0.2384, ML: 0.0143, BL: 0.2240, VL: 0.0000  | Var: 0.0613, W:2.2403
Epoch [800/1000], | TL: 0.2203, ML: 0.0132, BL: 0.2070, VL: 0.0000  | Var: 0.0610, W:2.0702
Epoch [900/1000], | TL: 0.2044, ML: 0.0129, BL: 0.1916, VL: 0.0000  | Var: 0.0588, W:1.9158
Epoch [1000/1000], | TL: 0.1899, ML: 0.0129, BL: 0.1770, VL: 0.0000  | Var: 0.0555, W:1.7698
[28.50%] Candidate 57 took 1.3910s
Epoch [100/1000], | TL: 0.5783, ML: 0.1483, BL: 0.4300, VL: 0.0000  | Var: 0.0063, W:4.2999
Epoch [200/1000], | TL: 0.4445, ML: 0.0692, BL: 0.3752, VL: 0.0000  | Var: 0.0118, W:3.7525
Epoch [300/1000], | TL: 0.3657, ML: 0.0387, BL: 0.3270, VL: 0.0000  | Var: 0.0174, W:3.2697
Epoch [400/1000], | TL: 0.3112, ML: 0.0250, BL: 0.2862, VL: 0.0000  | Var: 0.0227, W:2.8621
Epoch [500/1000], | TL: 0.2706, ML: 0.0178, BL: 0.2527, VL: 0.0000  | Var: 0.0274, W:2.5272
Epoch [600/1000], | TL: 0.2392, ML: 0.0136, BL: 0.2256, VL: 0.0000  | Var: 0.0315, W:2.2557
Epoch [700/1000], | TL: 0.2145, ML: 0.0109, BL: 0.2036, VL: 0.0000  | Var: 0.0349, W:2.0362
Epoch [800/1000], | TL: 0.1949, ML: 0.0091, BL: 0.1858, VL: 0.0000  | Var: 0.0379, W:1.8585
Epoch [900/1000], | TL: 0.1792, ML: 0.0078, BL: 0.1714, VL: 0.0000  | Var: 0.0404, W:1.7137
Epoch [1000/1000], | TL: 0.1663, ML: 0.0069, BL: 0.1595, VL: 0.0000  | Var: 0.0425, W:1.5948
[29.00%] Candidate 58 took 1.3871s
Epoch [100/1000], | TL: 0.4393, ML: 0.0223, BL: 0.4170, VL: 0.0000  | Var: 0.0128, W:4.1696
Epoch [200/1000], | TL: 0.3588, ML: 0.0157, BL: 0.3431, VL: 0.0000  | Var: 0.0202, W:3.4315
Epoch [300/1000], | TL: 0.2963, ML: 0.0125, BL: 0.2838, VL: 0.0000  | Var: 0.0276, W:2.8382
Epoch [400/1000], | TL: 0.2497, ML: 0.0104, BL: 0.2392, VL: 0.0000  | Var: 0.0342, W:2.3925
Epoch [500/1000], | TL: 0.2155, ML: 0.0090, BL: 0.2065, VL: 0.0000  | Var: 0.0397, W:2.0650
Epoch [600/1000], | TL: 0.1905, ML: 0.0081, BL: 0.1824, VL: 0.0000  | Var: 0.0442, W:1.8244
Epoch [700/1000], | TL: 0.1719, ML: 0.0074, BL: 0.1645, VL: 0.0000  | Var: 0.0477, W:1.6453
Epoch [800/1000], | TL: 0.1579, ML: 0.0069, BL: 0.1510, VL: 0.0000  | Var: 0.0504, W:1.5098
Epoch [900/1000], | TL: 0.1470, ML: 0.0065, BL: 0.1405, VL: 0.0000  | Var: 0.0526, W:1.4052
Epoch [1000/1000], | TL: 0.1386, ML: 0.0063, BL: 0.1323, VL: 0.0000  | Var: 0.0544, W:1.3230
[29.50%] Candidate 59 took 1.3905s
Epoch [100/1000], | TL: 0.6691, ML: 0.2198, BL: 0.4493, VL: 0.0000  | Var: 0.0049, W:4.4932
Epoch [200/1000], | TL: 0.4755, ML: 0.0819, BL: 0.3937, VL: 0.0000  | Var: 0.0087, W:3.9366
Epoch [300/1000], | TL: 0.3826, ML: 0.0389, BL: 0.3437, VL: 0.0000  | Var: 0.0132, W:3.4374
Epoch [400/1000], | TL: 0.3240, ML: 0.0229, BL: 0.3011, VL: 0.0000  | Var: 0.0177, W:3.0106
Epoch [500/1000], | TL: 0.2810, ML: 0.0154, BL: 0.2656, VL: 0.0000  | Var: 0.0217, W:2.6562
Epoch [600/1000], | TL: 0.2479, ML: 0.0113, BL: 0.2366, VL: 0.0000  | Var: 0.0252, W:2.3663
Epoch [700/1000], | TL: 0.2218, ML: 0.0088, BL: 0.2130, VL: 0.0000  | Var: 0.0282, W:2.1300
Epoch [800/1000], | TL: 0.2008, ML: 0.0071, BL: 0.1937, VL: 0.0000  | Var: 0.0306, W:1.9368
Epoch [900/1000], | TL: 0.1838, ML: 0.0060, BL: 0.1778, VL: 0.0000  | Var: 0.0326, W:1.7779
Epoch [1000/1000], | TL: 0.1698, ML: 0.0052, BL: 0.1646, VL: 0.0000  | Var: 0.0343, W:1.6459
[30.00%] Candidate 60 took 1.3812s
Epoch [100/1000], | TL: 0.4191, ML: 0.0000, BL: 0.4191, VL: 0.0000  | Var: 0.0052, W:4.1910
Epoch [200/1000], | TL: 0.3515, ML: 0.0000, BL: 0.3515, VL: 0.0000  | Var: 0.0043, W:3.5152
Epoch [300/1000], | TL: 0.2919, ML: 0.0000, BL: 0.2919, VL: 0.0000  | Var: 0.0033, W:2.9193
Epoch [400/1000], | TL: 0.2417, ML: 0.0000, BL: 0.2417, VL: 0.0000  | Var: 0.0023, W:2.4166
Epoch [500/1000], | TL: 0.2005, ML: 0.0000, BL: 0.2005, VL: 0.0000  | Var: 0.0016, W:2.0050
Epoch [600/1000], | TL: 0.1673, ML: 0.0000, BL: 0.1673, VL: 0.0000  | Var: 0.0011, W:1.6734
Epoch [700/1000], | TL: 0.1408, ML: 0.0000, BL: 0.1408, VL: 0.0000  | Var: 0.0007, W:1.4079
Epoch [800/1000], | TL: 0.1195, ML: 0.0000, BL: 0.1195, VL: 0.0000  | Var: 0.0005, W:1.1950
Epoch [900/1000], | TL: 0.1023, ML: 0.0000, BL: 0.1023, VL: 0.0000  | Var: 0.0004, W:1.0235
Epoch [1000/1000], | TL: 0.0884, ML: 0.0000, BL: 0.0884, VL: 0.0000  | Var: 0.0002, W:0.8840
[30.50%] Candidate 61 took 1.3923s
Epoch [100/1000], | TL: 0.4181, ML: 0.0000, BL: 0.4181, VL: 0.0000  | Var: 0.0065, W:4.1810
Epoch [200/1000], | TL: 0.3509, ML: 0.0000, BL: 0.3509, VL: 0.0000  | Var: 0.0055, W:3.5093
Epoch [300/1000], | TL: 0.2916, ML: 0.0000, BL: 0.2916, VL: 0.0000  | Var: 0.0042, W:2.9163
Epoch [400/1000], | TL: 0.2415, ML: 0.0000, BL: 0.2415, VL: 0.0000  | Var: 0.0030, W:2.4152
Epoch [500/1000], | TL: 0.2004, ML: 0.0000, BL: 0.2004, VL: 0.0000  | Var: 0.0021, W:2.0040
Epoch [600/1000], | TL: 0.1673, ML: 0.0000, BL: 0.1672, VL: 0.0000  | Var: 0.0014, W:1.6724
Epoch [700/1000], | TL: 0.1407, ML: 0.0000, BL: 0.1407, VL: 0.0000  | Var: 0.0009, W:1.4067
Epoch [800/1000], | TL: 0.1194, ML: 0.0000, BL: 0.1194, VL: 0.0000  | Var: 0.0006, W:1.1937
Epoch [900/1000], | TL: 0.1022, ML: 0.0000, BL: 0.1022, VL: 0.0000  | Var: 0.0004, W:1.0220
Epoch [1000/1000], | TL: 0.0883, ML: 0.0000, BL: 0.0883, VL: 0.0000  | Var: 0.0003, W:0.8825
[31.00%] Candidate 62 took 1.3811s
Epoch [100/1000], | TL: 0.5577, ML: 0.1205, BL: 0.4372, VL: 0.0000  | Var: 0.0102, W:4.3720
Epoch [200/1000], | TL: 0.4420, ML: 0.0603, BL: 0.3817, VL: 0.0000  | Var: 0.0152, W:3.8167
Epoch [300/1000], | TL: 0.3689, ML: 0.0369, BL: 0.3320, VL: 0.0000  | Var: 0.0202, W:3.3199
Epoch [400/1000], | TL: 0.3154, ML: 0.0257, BL: 0.2897, VL: 0.0000  | Var: 0.0251, W:2.8974
Epoch [500/1000], | TL: 0.2743, ML: 0.0194, BL: 0.2550, VL: 0.0000  | Var: 0.0296, W:2.5495
Epoch [600/1000], | TL: 0.2423, ML: 0.0155, BL: 0.2268, VL: 0.0000  | Var: 0.0337, W:2.2682
Epoch [700/1000], | TL: 0.2171, ML: 0.0129, BL: 0.2042, VL: 0.0000  | Var: 0.0373, W:2.0421
Epoch [800/1000], | TL: 0.1971, ML: 0.0110, BL: 0.1860, VL: 0.0000  | Var: 0.0404, W:1.8605
Epoch [900/1000], | TL: 0.1811, ML: 0.0097, BL: 0.1714, VL: 0.0000  | Var: 0.0430, W:1.7138
Epoch [1000/1000], | TL: 0.1681, ML: 0.0087, BL: 0.1594, VL: 0.0000  | Var: 0.0453, W:1.5944
[31.50%] Candidate 63 took 1.3955s
Epoch [100/1000], | TL: 0.5768, ML: 0.1356, BL: 0.4412, VL: 0.0000  | Var: 0.0075, W:4.4123
Epoch [200/1000], | TL: 0.4465, ML: 0.0610, BL: 0.3855, VL: 0.0000  | Var: 0.0112, W:3.8548
Epoch [300/1000], | TL: 0.3706, ML: 0.0355, BL: 0.3351, VL: 0.0000  | Var: 0.0152, W:3.3507
Epoch [400/1000], | TL: 0.3159, ML: 0.0242, BL: 0.2918, VL: 0.0000  | Var: 0.0191, W:2.9177
Epoch [500/1000], | TL: 0.2739, ML: 0.0181, BL: 0.2558, VL: 0.0000  | Var: 0.0229, W:2.5583
Epoch [600/1000], | TL: 0.2410, ML: 0.0144, BL: 0.2266, VL: 0.0000  | Var: 0.0264, W:2.2658
Epoch [700/1000], | TL: 0.2150, ML: 0.0120, BL: 0.2030, VL: 0.0000  | Var: 0.0295, W:2.0297
Epoch [800/1000], | TL: 0.1943, ML: 0.0103, BL: 0.1839, VL: 0.0000  | Var: 0.0322, W:1.8394
Epoch [900/1000], | TL: 0.1777, ML: 0.0091, BL: 0.1685, VL: 0.0000  | Var: 0.0345, W:1.6854
Epoch [1000/1000], | TL: 0.1642, ML: 0.0082, BL: 0.1560, VL: 0.0000  | Var: 0.0366, W:1.5600
[32.00%] Candidate 64 took 1.3858s
Epoch [100/1000], | TL: 0.5622, ML: 0.0864, BL: 0.4758, VL: 0.0000  | Var: 0.0051, W:4.7580
Epoch [200/1000], | TL: 0.4533, ML: 0.0357, BL: 0.4175, VL: 0.0000  | Var: 0.0088, W:4.1754
Epoch [300/1000], | TL: 0.3836, ML: 0.0195, BL: 0.3641, VL: 0.0000  | Var: 0.0129, W:3.6411
Epoch [400/1000], | TL: 0.3302, ML: 0.0126, BL: 0.3176, VL: 0.0000  | Var: 0.0170, W:3.1762
Epoch [500/1000], | TL: 0.2877, ML: 0.0091, BL: 0.2786, VL: 0.0000  | Var: 0.0209, W:2.7859
Epoch [600/1000], | TL: 0.2535, ML: 0.0070, BL: 0.2465, VL: 0.0000  | Var: 0.0245, W:2.4649
Epoch [700/1000], | TL: 0.2260, ML: 0.0057, BL: 0.2203, VL: 0.0000  | Var: 0.0275, W:2.2031
Epoch [800/1000], | TL: 0.2038, ML: 0.0049, BL: 0.1990, VL: 0.0000  | Var: 0.0300, W:1.9897
Epoch [900/1000], | TL: 0.1858, ML: 0.0043, BL: 0.1815, VL: 0.0000  | Var: 0.0321, W:1.8149
Epoch [1000/1000], | TL: 0.1709, ML: 0.0039, BL: 0.1671, VL: 0.0000  | Var: 0.0338, W:1.6706
[32.50%] Candidate 65 took 1.3892s
Epoch [100/1000], | TL: 0.5087, ML: 0.0356, BL: 0.4731, VL: 0.0000  | Var: 0.0122, W:4.7315
Epoch [200/1000], | TL: 0.4226, ML: 0.0204, BL: 0.4021, VL: 0.0000  | Var: 0.0187, W:4.0213
Epoch [300/1000], | TL: 0.3528, ML: 0.0162, BL: 0.3366, VL: 0.0000  | Var: 0.0234, W:3.3661
Epoch [400/1000], | TL: 0.2964, ML: 0.0145, BL: 0.2819, VL: 0.0000  | Var: 0.0275, W:2.8194
Epoch [500/1000], | TL: 0.2524, ML: 0.0132, BL: 0.2392, VL: 0.0000  | Var: 0.0316, W:2.3916
Epoch [600/1000], | TL: 0.2190, ML: 0.0121, BL: 0.2069, VL: 0.0000  | Var: 0.0359, W:2.0690
Epoch [700/1000], | TL: 0.1938, ML: 0.0110, BL: 0.1829, VL: 0.0000  | Var: 0.0400, W:1.8287
Epoch [800/1000], | TL: 0.1749, ML: 0.0099, BL: 0.1649, VL: 0.0000  | Var: 0.0436, W:1.6492
Epoch [900/1000], | TL: 0.1604, ML: 0.0091, BL: 0.1513, VL: 0.0000  | Var: 0.0467, W:1.5133
Epoch [1000/1000], | TL: 0.1493, ML: 0.0084, BL: 0.1409, VL: 0.0000  | Var: 0.0493, W:1.4087
[33.00%] Candidate 66 took 1.3855s
Epoch [100/1000], | TL: 0.6178, ML: 0.1976, BL: 0.4202, VL: 0.0000  | Var: 0.0185, W:4.2019
Epoch [200/1000], | TL: 0.4286, ML: 0.0768, BL: 0.3518, VL: 0.0000  | Var: 0.0217, W:3.5178
Epoch [300/1000], | TL: 0.3310, ML: 0.0414, BL: 0.2896, VL: 0.0000  | Var: 0.0248, W:2.8958
Epoch [400/1000], | TL: 0.2694, ML: 0.0268, BL: 0.2426, VL: 0.0000  | Var: 0.0291, W:2.4265
Epoch [500/1000], | TL: 0.2274, ML: 0.0191, BL: 0.2083, VL: 0.0000  | Var: 0.0333, W:2.0831
Epoch [600/1000], | TL: 0.1978, ML: 0.0146, BL: 0.1832, VL: 0.0000  | Var: 0.0370, W:1.8316
Epoch [700/1000], | TL: 0.1763, ML: 0.0118, BL: 0.1645, VL: 0.0000  | Var: 0.0401, W:1.6448
Epoch [800/1000], | TL: 0.1602, ML: 0.0099, BL: 0.1503, VL: 0.0000  | Var: 0.0427, W:1.5034
Epoch [900/1000], | TL: 0.1479, ML: 0.0085, BL: 0.1394, VL: 0.0000  | Var: 0.0448, W:1.3942
Epoch [1000/1000], | TL: 0.1383, ML: 0.0075, BL: 0.1308, VL: 0.0000  | Var: 0.0466, W:1.3084
[33.50%] Candidate 67 took 1.3812s
Epoch [100/1000], | TL: 0.4184, ML: 0.0000, BL: 0.4184, VL: 0.0000  | Var: 0.0017, W:4.1836
Epoch [200/1000], | TL: 0.3501, ML: 0.0000, BL: 0.3500, VL: 0.0000  | Var: 0.0014, W:3.5005
Epoch [300/1000], | TL: 0.2902, ML: 0.0000, BL: 0.2902, VL: 0.0000  | Var: 0.0011, W:2.9018
Epoch [400/1000], | TL: 0.2400, ML: 0.0000, BL: 0.2400, VL: 0.0000  | Var: 0.0008, W:2.4000
Epoch [500/1000], | TL: 0.1991, ML: 0.0000, BL: 0.1991, VL: 0.0000  | Var: 0.0005, W:1.9910
Epoch [600/1000], | TL: 0.1663, ML: 0.0000, BL: 0.1662, VL: 0.0000  | Var: 0.0004, W:1.6625
Epoch [700/1000], | TL: 0.1400, ML: 0.0000, BL: 0.1400, VL: 0.0000  | Var: 0.0002, W:1.3997
Epoch [800/1000], | TL: 0.1189, ML: 0.0000, BL: 0.1189, VL: 0.0000  | Var: 0.0002, W:1.1891
Epoch [900/1000], | TL: 0.1020, ML: 0.0000, BL: 0.1019, VL: 0.0000  | Var: 0.0001, W:1.0193
Epoch [1000/1000], | TL: 0.0881, ML: 0.0000, BL: 0.0881, VL: 0.0000  | Var: 0.0001, W:0.8812
[34.00%] Candidate 68 took 1.3857s
Epoch [100/1000], | TL: 0.3995, ML: 0.0000, BL: 0.3995, VL: 0.0000  | Var: 0.0041, W:3.9948
Epoch [200/1000], | TL: 0.3139, ML: 0.0002, BL: 0.3137, VL: 0.0000  | Var: 0.0031, W:3.1372
Epoch [300/1000], | TL: 0.2528, ML: 0.0041, BL: 0.2487, VL: 0.0000  | Var: 0.0019, W:2.4867
Epoch [400/1000], | TL: 0.2134, ML: 0.0045, BL: 0.2089, VL: 0.0000  | Var: 0.0014, W:2.0888
Epoch [500/1000], | TL: 0.1839, ML: 0.0045, BL: 0.1794, VL: 0.0000  | Var: 0.0020, W:1.7938
Epoch [600/1000], | TL: 0.1619, ML: 0.0045, BL: 0.1574, VL: 0.0000  | Var: 0.0030, W:1.5738
Epoch [700/1000], | TL: 0.1453, ML: 0.0045, BL: 0.1408, VL: 0.0000  | Var: 0.0041, W:1.4085
Epoch [800/1000], | TL: 0.1326, ML: 0.0044, BL: 0.1282, VL: 0.0000  | Var: 0.0053, W:1.2822
Epoch [900/1000], | TL: 0.1228, ML: 0.0044, BL: 0.1184, VL: 0.0000  | Var: 0.0064, W:1.1840
Epoch [1000/1000], | TL: 0.1150, ML: 0.0044, BL: 0.1106, VL: 0.0000  | Var: 0.0074, W:1.1062
[34.50%] Candidate 69 took 1.3826s
Epoch [100/1000], | TL: 0.6385, ML: 0.1851, BL: 0.4534, VL: 0.0000  | Var: 0.0099, W:4.5339
Epoch [200/1000], | TL: 0.4586, ML: 0.0638, BL: 0.3948, VL: 0.0000  | Var: 0.0188, W:3.9478
Epoch [300/1000], | TL: 0.3760, ML: 0.0351, BL: 0.3409, VL: 0.0000  | Var: 0.0277, W:3.4091
Epoch [400/1000], | TL: 0.3211, ML: 0.0245, BL: 0.2967, VL: 0.0000  | Var: 0.0351, W:2.9669
Epoch [500/1000], | TL: 0.2811, ML: 0.0193, BL: 0.2618, VL: 0.0000  | Var: 0.0406, W:2.6179
Epoch [600/1000], | TL: 0.2507, ML: 0.0166, BL: 0.2341, VL: 0.0000  | Var: 0.0440, W:2.3415
Epoch [700/1000], | TL: 0.2267, ML: 0.0150, BL: 0.2117, VL: 0.0000  | Var: 0.0457, W:2.1171
Epoch [800/1000], | TL: 0.2071, ML: 0.0142, BL: 0.1929, VL: 0.0000  | Var: 0.0462, W:1.9293
Epoch [900/1000], | TL: 0.1905, ML: 0.0137, BL: 0.1769, VL: 0.0000  | Var: 0.0461, W:1.7688
Epoch [1000/1000], | TL: 0.1764, ML: 0.0133, BL: 0.1631, VL: 0.0000  | Var: 0.0459, W:1.6309
[35.00%] Candidate 70 took 1.3841s
Epoch [100/1000], | TL: 0.8289, ML: 0.4197, BL: 0.4092, VL: 0.0000  | Var: 0.0045, W:4.0922
Epoch [200/1000], | TL: 0.5486, ML: 0.1905, BL: 0.3581, VL: 0.0000  | Var: 0.0100, W:3.5811
Epoch [300/1000], | TL: 0.4004, ML: 0.0878, BL: 0.3125, VL: 0.0000  | Var: 0.0164, W:3.1253
Epoch [400/1000], | TL: 0.3250, ML: 0.0513, BL: 0.2736, VL: 0.0000  | Var: 0.0221, W:2.7362
Epoch [500/1000], | TL: 0.2766, ML: 0.0350, BL: 0.2416, VL: 0.0000  | Var: 0.0271, W:2.4161
Epoch [600/1000], | TL: 0.2419, ML: 0.0261, BL: 0.2158, VL: 0.0000  | Var: 0.0314, W:2.1576
Epoch [700/1000], | TL: 0.2157, ML: 0.0207, BL: 0.1950, VL: 0.0000  | Var: 0.0352, W:1.9500
Epoch [800/1000], | TL: 0.1953, ML: 0.0170, BL: 0.1783, VL: 0.0000  | Var: 0.0384, W:1.7831
Epoch [900/1000], | TL: 0.1793, ML: 0.0145, BL: 0.1648, VL: 0.0000  | Var: 0.0411, W:1.6482
Epoch [1000/1000], | TL: 0.1664, ML: 0.0126, BL: 0.1538, VL: 0.0000  | Var: 0.0435, W:1.5382
[35.50%] Candidate 71 took 1.3850s
Epoch [100/1000], | TL: 0.4576, ML: 0.0000, BL: 0.4576, VL: 0.0000  | Var: 0.0092, W:4.5764
Epoch [200/1000], | TL: 0.3659, ML: 0.0000, BL: 0.3659, VL: 0.0000  | Var: 0.0074, W:3.6589
Epoch [300/1000], | TL: 0.2868, ML: 0.0000, BL: 0.2868, VL: 0.0000  | Var: 0.0050, W:2.8675
Epoch [400/1000], | TL: 0.2246, ML: 0.0005, BL: 0.2240, VL: 0.0000  | Var: 0.0030, W:2.2403
Epoch [500/1000], | TL: 0.1880, ML: 0.0045, BL: 0.1835, VL: 0.0000  | Var: 0.0025, W:1.8348
Epoch [600/1000], | TL: 0.1654, ML: 0.0046, BL: 0.1608, VL: 0.0000  | Var: 0.0032, W:1.6081
Epoch [700/1000], | TL: 0.1484, ML: 0.0046, BL: 0.1439, VL: 0.0000  | Var: 0.0040, W:1.4386
Epoch [800/1000], | TL: 0.1355, ML: 0.0046, BL: 0.1310, VL: 0.0000  | Var: 0.0049, W:1.3095
Epoch [900/1000], | TL: 0.1255, ML: 0.0045, BL: 0.1209, VL: 0.0000  | Var: 0.0056, W:1.2094
