Running LSaliency saliency . . .
Epoch [100/1000], | TL: 0.2736, ML: 0.0000, BL: 0.2736, VL: 0.0000  | Var: 0.0007, W:27.3608
Epoch [400/1000], | TL: 0.0569, ML: 0.0000, BL: 0.0569, VL: 0.0000  | Var: 0.0000, W:5.6936
Epoch [500/1000], | TL: 0.0406, ML: 0.0000, BL: 0.0406, VL: 0.0000  | Var: 0.0000, W:4.0563
Epoch [600/1000], | TL: 0.0305, ML: 0.0000, BL: 0.0305, VL: 0.0000  | Var: 0.0000, W:3.0496
Epoch [700/1000], | TL: 0.0238, ML: 0.0000, BL: 0.0238, VL: 0.0000  | Var: 0.0000, W:2.3844
Epoch [800/1000], | TL: 0.0192, ML: 0.0000, BL: 0.0192, VL: 0.0000  | Var: 0.0000, W:1.9200
Epoch [900/1000], | TL: 0.0158, ML: 0.0000, BL: 0.0158, VL: 0.0000  | Var: 0.0000, W:1.5818
Epoch [1000/1000], | TL: 0.0133, ML: 0.0000, BL: 0.0133, VL: 0.0000  | Var: 0.0000, W:1.3270
[24.50%] Candidate 49 took 41.3904s
Epoch [100/1000], | TL: 1.0088, ML: 0.9984, BL: 0.0103, VL: 0.0000  | Var: 0.0000, W:1.0349
Epoch [200/1000], | TL: 1.0025, ML: 0.9984, BL: 0.0041, VL: 0.0000  | Var: 0.0000, W:0.4059
Epoch [300/1000], | TL: 1.0007, ML: 0.9984, BL: 0.0023, VL: 0.0000  | Var: 0.0000, W:0.2281
Epoch [400/1000], | TL: 0.9999, ML: 0.9984, BL: 0.0015, VL: 0.0000  | Var: 0.0000, W:0.1496
Epoch [500/1000], | TL: 0.9995, ML: 0.9984, BL: 0.0011, VL: 0.0000  | Var: 0.0000, W:0.1070
Epoch [600/1000], | TL: 0.9992, ML: 0.9984, BL: 0.0008, VL: 0.0000  | Var: 0.0000, W:0.0810
Epoch [700/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0006, VL: 0.0000  | Var: 0.0000, W:0.0637
Epoch [800/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0516
Epoch [900/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0427
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0360
[25.00%] Candidate 50 took 46.8688s
Epoch [100/1000], | TL: 1.0101, ML: 0.9984, BL: 0.0117, VL: 0.0000  | Var: 0.0000, W:1.1663
Epoch [200/1000], | TL: 1.0029, ML: 0.9984, BL: 0.0045, VL: 0.0000  | Var: 0.0000, W:0.4541
Epoch [300/1000], | TL: 1.0010, ML: 0.9984, BL: 0.0025, VL: 0.0000  | Var: 0.0000, W:0.2548
Epoch [400/1000], | TL: 1.0001, ML: 0.9984, BL: 0.0017, VL: 0.0000  | Var: 0.0000, W:0.1669
Epoch [500/1000], | TL: 0.9996, ML: 0.9984, BL: 0.0012, VL: 0.0000  | Var: 0.0000, W:0.1194
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0009, VL: 0.0000  | Var: 0.0000, W:0.0903
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0710
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0006, VL: 0.0000  | Var: 0.0000, W:0.0575
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0476
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0401
[25.50%] Candidate 51 took 42.0251s
Epoch [100/1000], | TL: 0.2697, ML: 0.0000, BL: 0.2697, VL: 0.0000  | Var: 0.0008, W:26.9683
Epoch [200/1000], | TL: 0.1426, ML: 0.0000, BL: 0.1426, VL: 0.0000  | Var: 0.0002, W:14.2555
Epoch [300/1000], | TL: 0.0847, ML: 0.0000, BL: 0.0847, VL: 0.0000  | Var: 0.0001, W:8.4707
Epoch [400/1000], | TL: 0.0560, ML: 0.0000, BL: 0.0560, VL: 0.0000  | Var: 0.0000, W:5.5998
Epoch [500/1000], | TL: 0.0399, ML: 0.0000, BL: 0.0399, VL: 0.0000  | Var: 0.0000, W:3.9938
Epoch [600/1000], | TL: 0.0300, ML: 0.0000, BL: 0.0300, VL: 0.0000  | Var: 0.0000, W:3.0049
Epoch [700/1000], | TL: 0.0235, ML: 0.0000, BL: 0.0235, VL: 0.0000  | Var: 0.0000, W:2.3507
Epoch [800/1000], | TL: 0.0189, ML: 0.0000, BL: 0.0189, VL: 0.0000  | Var: 0.0000, W:1.8937
Epoch [900/1000], | TL: 0.0156, ML: 0.0000, BL: 0.0156, VL: 0.0000  | Var: 0.0000, W:1.5606
Epoch [1000/1000], | TL: 0.0131, ML: 0.0000, BL: 0.0131, VL: 0.0000  | Var: 0.0000, W:1.3096
[26.00%] Candidate 52 took 40.1399s
Epoch [100/1000], | TL: 0.2775, ML: 0.0000, BL: 0.2775, VL: 0.0000  | Var: 0.0009, W:27.7462
Epoch [200/1000], | TL: 0.1465, ML: 0.0000, BL: 0.1465, VL: 0.0000  | Var: 0.0002, W:14.6504
Epoch [300/1000], | TL: 0.0868, ML: 0.0000, BL: 0.0868, VL: 0.0000  | Var: 0.0001, W:8.6798
Epoch [400/1000], | TL: 0.0573, ML: 0.0000, BL: 0.0573, VL: 0.0000  | Var: 0.0000, W:5.7250
Epoch [500/1000], | TL: 0.0408, ML: 0.0000, BL: 0.0408, VL: 0.0000  | Var: 0.0000, W:4.0766
Epoch [600/1000], | TL: 0.0306, ML: 0.0000, BL: 0.0306, VL: 0.0000  | Var: 0.0000, W:3.0639
Epoch [700/1000], | TL: 0.0239, ML: 0.0000, BL: 0.0239, VL: 0.0000  | Var: 0.0000, W:2.3950
Epoch [800/1000], | TL: 0.0193, ML: 0.0000, BL: 0.0193, VL: 0.0000  | Var: 0.0000, W:1.9282
Epoch [900/1000], | TL: 0.0159, ML: 0.0000, BL: 0.0159, VL: 0.0000  | Var: 0.0000, W:1.5883
Epoch [1000/1000], | TL: 0.0133, ML: 0.0000, BL: 0.0133, VL: 0.0000  | Var: 0.0000, W:1.3324
[26.50%] Candidate 53 took 37.2563s
Epoch [100/1000], | TL: 1.0094, ML: 0.9984, BL: 0.0110, VL: 0.0000  | Var: 0.0000, W:1.0988
Epoch [200/1000], | TL: 1.0027, ML: 0.9984, BL: 0.0043, VL: 0.0000  | Var: 0.0000, W:0.4292
Epoch [300/1000], | TL: 1.0008, ML: 0.9984, BL: 0.0024, VL: 0.0000  | Var: 0.0000, W:0.2410
Epoch [400/1000], | TL: 1.0000, ML: 0.9984, BL: 0.0016, VL: 0.0000  | Var: 0.0000, W:0.1579
Epoch [500/1000], | TL: 0.9995, ML: 0.9984, BL: 0.0011, VL: 0.0000  | Var: 0.0000, W:0.1130
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0009, VL: 0.0000  | Var: 0.0000, W:0.0854
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0672
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0544
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0450
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0379
[27.00%] Candidate 54 took 36.8125s
Epoch [100/1000], | TL: 0.2758, ML: 0.0000, BL: 0.2758, VL: 0.0000  | Var: 0.0008, W:27.5850
Epoch [200/1000], | TL: 0.1457, ML: 0.0000, BL: 0.1457, VL: 0.0000  | Var: 0.0002, W:14.5691
Epoch [300/1000], | TL: 0.0864, ML: 0.0000, BL: 0.0864, VL: 0.0000  | Var: 0.0001, W:8.6384
Epoch [400/1000], | TL: 0.0570, ML: 0.0000, BL: 0.0570, VL: 0.0000  | Var: 0.0000, W:5.7011
Epoch [500/1000], | TL: 0.0406, ML: 0.0000, BL: 0.0406, VL: 0.0000  | Var: 0.0000, W:4.0612
Epoch [600/1000], | TL: 0.0305, ML: 0.0000, BL: 0.0305, VL: 0.0000  | Var: 0.0000, W:3.0532
Epoch [700/1000], | TL: 0.0239, ML: 0.0000, BL: 0.0239, VL: 0.0000  | Var: 0.0000, W:2.3870
Epoch [800/1000], | TL: 0.0192, ML: 0.0000, BL: 0.0192, VL: 0.0000  | Var: 0.0000, W:1.9221
Epoch [900/1000], | TL: 0.0158, ML: 0.0000, BL: 0.0158, VL: 0.0000  | Var: 0.0000, W:1.5834
Epoch [1000/1000], | TL: 0.0133, ML: 0.0000, BL: 0.0133, VL: 0.0000  | Var: 0.0000, W:1.3284
[27.50%] Candidate 55 took 42.5819s
Epoch [100/1000], | TL: 0.2676, ML: 0.0000, BL: 0.2676, VL: 0.0000  | Var: 0.0007, W:26.7644
Epoch [200/1000], | TL: 0.1415, ML: 0.0000, BL: 0.1415, VL: 0.0000  | Var: 0.0002, W:14.1522
Epoch [300/1000], | TL: 0.0842, ML: 0.0000, BL: 0.0842, VL: 0.0000  | Var: 0.0001, W:8.4170
Epoch [400/1000], | TL: 0.0557, ML: 0.0000, BL: 0.0557, VL: 0.0000  | Var: 0.0000, W:5.5681
Epoch [500/1000], | TL: 0.0397, ML: 0.0000, BL: 0.0397, VL: 0.0000  | Var: 0.0000, W:3.9730
Epoch [600/1000], | TL: 0.0299, ML: 0.0000, BL: 0.0299, VL: 0.0000  | Var: 0.0000, W:2.9903
Epoch [700/1000], | TL: 0.0234, ML: 0.0000, BL: 0.0234, VL: 0.0000  | Var: 0.0000, W:2.3398
Epoch [800/1000], | TL: 0.0189, ML: 0.0000, BL: 0.0189, VL: 0.0000  | Var: 0.0000, W:1.8852
Epoch [900/1000], | TL: 0.0155, ML: 0.0000, BL: 0.0155, VL: 0.0000  | Var: 0.0000, W:1.5538
Epoch [1000/1000], | TL: 0.0130, ML: 0.0000, BL: 0.0130, VL: 0.0000  | Var: 0.0000, W:1.3041
[28.00%] Candidate 56 took 36.7802s
Epoch [100/1000], | TL: 0.2724, ML: 0.0000, BL: 0.2724, VL: 0.0000  | Var: 0.0007, W:27.2432
Epoch [200/1000], | TL: 0.1440, ML: 0.0000, BL: 0.1440, VL: 0.0000  | Var: 0.0002, W:14.3956
Epoch [300/1000], | TL: 0.0855, ML: 0.0000, BL: 0.0855, VL: 0.0000  | Var: 0.0001, W:8.5466
Epoch [400/1000], | TL: 0.0565, ML: 0.0000, BL: 0.0565, VL: 0.0000  | Var: 0.0000, W:5.6462
Epoch [500/1000], | TL: 0.0402, ML: 0.0000, BL: 0.0402, VL: 0.0000  | Var: 0.0000, W:4.0249
Epoch [600/1000], | TL: 0.0303, ML: 0.0000, BL: 0.0303, VL: 0.0000  | Var: 0.0000, W:3.0273
Epoch [700/1000], | TL: 0.0237, ML: 0.0000, BL: 0.0237, VL: 0.0000  | Var: 0.0000, W:2.3677
Epoch [800/1000], | TL: 0.0191, ML: 0.0000, BL: 0.0191, VL: 0.0000  | Var: 0.0000, W:1.9070
Epoch [900/1000], | TL: 0.0157, ML: 0.0000, BL: 0.0157, VL: 0.0000  | Var: 0.0000, W:1.5713
Epoch [1000/1000], | TL: 0.0132, ML: 0.0000, BL: 0.0132, VL: 0.0000  | Var: 0.0000, W:1.3185
[28.50%] Candidate 57 took 36.6667s
Epoch [100/1000], | TL: 0.2745, ML: 0.0000, BL: 0.2745, VL: 0.0000  | Var: 0.0009, W:27.4542
Epoch [200/1000], | TL: 0.1450, ML: 0.0000, BL: 0.1450, VL: 0.0000  | Var: 0.0002, W:14.5023
Epoch [300/1000], | TL: 0.0860, ML: 0.0000, BL: 0.0860, VL: 0.0000  | Var: 0.0001, W:8.6014
Epoch [400/1000], | TL: 0.0568, ML: 0.0000, BL: 0.0568, VL: 0.0000  | Var: 0.0000, W:5.6781
Epoch [500/1000], | TL: 0.0405, ML: 0.0000, BL: 0.0405, VL: 0.0000  | Var: 0.0000, W:4.0456
Epoch [600/1000], | TL: 0.0304, ML: 0.0000, BL: 0.0304, VL: 0.0000  | Var: 0.0000, W:3.0418
Epoch [700/1000], | TL: 0.0238, ML: 0.0000, BL: 0.0238, VL: 0.0000  | Var: 0.0000, W:2.3784
Epoch [800/1000], | TL: 0.0192, ML: 0.0000, BL: 0.0192, VL: 0.0000  | Var: 0.0000, W:1.9153
Epoch [900/1000], | TL: 0.0158, ML: 0.0000, BL: 0.0158, VL: 0.0000  | Var: 0.0000, W:1.5779
Epoch [1000/1000], | TL: 0.0132, ML: 0.0000, BL: 0.0132, VL: 0.0000  | Var: 0.0000, W:1.3239
[29.00%] Candidate 58 took 37.2819s
Epoch [100/1000], | TL: 0.2694, ML: 0.0000, BL: 0.2694, VL: 0.0000  | Var: 0.0007, W:26.9443
Epoch [200/1000], | TL: 0.1424, ML: 0.0000, BL: 0.1424, VL: 0.0000  | Var: 0.0002, W:14.2435
Epoch [300/1000], | TL: 0.0847, ML: 0.0000, BL: 0.0847, VL: 0.0000  | Var: 0.0001, W:8.4657
Epoch [400/1000], | TL: 0.0560, ML: 0.0000, BL: 0.0560, VL: 0.0000  | Var: 0.0000, W:5.5975
Epoch [500/1000], | TL: 0.0399, ML: 0.0000, BL: 0.0399, VL: 0.0000  | Var: 0.0000, W:3.9926
Epoch [600/1000], | TL: 0.0300, ML: 0.0000, BL: 0.0300, VL: 0.0000  | Var: 0.0000, W:3.0042
Epoch [700/1000], | TL: 0.0235, ML: 0.0000, BL: 0.0235, VL: 0.0000  | Var: 0.0000, W:2.3503
Epoch [800/1000], | TL: 0.0189, ML: 0.0000, BL: 0.0189, VL: 0.0000  | Var: 0.0000, W:1.8934
Epoch [900/1000], | TL: 0.0156, ML: 0.0000, BL: 0.0156, VL: 0.0000  | Var: 0.0000, W:1.5604
Epoch [1000/1000], | TL: 0.0131, ML: 0.0000, BL: 0.0131, VL: 0.0000  | Var: 0.0000, W:1.3095
[29.50%] Candidate 59 took 36.3031s
Epoch [100/1000], | TL: 0.2670, ML: 0.0000, BL: 0.2670, VL: 0.0000  | Var: 0.0010, W:26.6973
Epoch [200/1000], | TL: 0.1412, ML: 0.0000, BL: 0.1412, VL: 0.0000  | Var: 0.0003, W:14.1172
Epoch [300/1000], | TL: 0.0839, ML: 0.0000, BL: 0.0839, VL: 0.0000  | Var: 0.0001, W:8.3949
Epoch [400/1000], | TL: 0.0555, ML: 0.0000, BL: 0.0555, VL: 0.0000  | Var: 0.0000, W:5.5530
Epoch [500/1000], | TL: 0.0396, ML: 0.0000, BL: 0.0396, VL: 0.0000  | Var: 0.0000, W:3.9621
Epoch [600/1000], | TL: 0.0298, ML: 0.0000, BL: 0.0298, VL: 0.0000  | Var: 0.0000, W:2.9821
Epoch [700/1000], | TL: 0.0233, ML: 0.0000, BL: 0.0233, VL: 0.0000  | Var: 0.0000, W:2.3334
Epoch [800/1000], | TL: 0.0188, ML: 0.0000, BL: 0.0188, VL: 0.0000  | Var: 0.0000, W:1.8801
Epoch [900/1000], | TL: 0.0155, ML: 0.0000, BL: 0.0155, VL: 0.0000  | Var: 0.0000, W:1.5496
Epoch [1000/1000], | TL: 0.0130, ML: 0.0000, BL: 0.0130, VL: 0.0000  | Var: 0.0000, W:1.3005
[30.00%] Candidate 60 took 36.4608s
Epoch [100/1000], | TL: 1.0100, ML: 0.9984, BL: 0.0116, VL: 0.0000  | Var: 0.0000, W:1.1629
Epoch [200/1000], | TL: 1.0029, ML: 0.9984, BL: 0.0045, VL: 0.0000  | Var: 0.0000, W:0.4518
Epoch [300/1000], | TL: 1.0009, ML: 0.9984, BL: 0.0025, VL: 0.0000  | Var: 0.0000, W:0.2534
Epoch [400/1000], | TL: 1.0001, ML: 0.9984, BL: 0.0017, VL: 0.0000  | Var: 0.0000, W:0.1660
Epoch [500/1000], | TL: 0.9996, ML: 0.9984, BL: 0.0012, VL: 0.0000  | Var: 0.0000, W:0.1186
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0009, VL: 0.0000  | Var: 0.0000, W:0.0897
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0706
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0006, VL: 0.0000  | Var: 0.0000, W:0.0571
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0473
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0398
[30.50%] Candidate 61 took 36.3325s
Epoch [100/1000], | TL: 1.0093, ML: 0.9984, BL: 0.0109, VL: 0.0000  | Var: 0.0000, W:1.0917
Epoch [200/1000], | TL: 1.0027, ML: 0.9984, BL: 0.0043, VL: 0.0000  | Var: 0.0000, W:0.4255
Epoch [300/1000], | TL: 1.0008, ML: 0.9984, BL: 0.0024, VL: 0.0000  | Var: 0.0000, W:0.2388
Epoch [400/1000], | TL: 1.0000, ML: 0.9984, BL: 0.0016, VL: 0.0000  | Var: 0.0000, W:0.1565
Epoch [500/1000], | TL: 0.9995, ML: 0.9984, BL: 0.0011, VL: 0.0000  | Var: 0.0000, W:0.1119
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0008, VL: 0.0000  | Var: 0.0000, W:0.0846
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0666
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0539
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0446
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0376
[31.00%] Candidate 62 took 37.0699s
Epoch [100/1000], | TL: 0.2728, ML: 0.0000, BL: 0.2728, VL: 0.0000  | Var: 0.0007, W:27.2837
Epoch [200/1000], | TL: 0.1442, ML: 0.0000, BL: 0.1442, VL: 0.0000  | Var: 0.0002, W:14.4162
Epoch [300/1000], | TL: 0.0856, ML: 0.0000, BL: 0.0856, VL: 0.0000  | Var: 0.0001, W:8.5580
Epoch [400/1000], | TL: 0.0565, ML: 0.0000, BL: 0.0565, VL: 0.0000  | Var: 0.0000, W:5.6532
Epoch [500/1000], | TL: 0.0403, ML: 0.0000, BL: 0.0403, VL: 0.0000  | Var: 0.0000, W:4.0297
Epoch [600/1000], | TL: 0.0303, ML: 0.0000, BL: 0.0303, VL: 0.0000  | Var: 0.0000, W:3.0308
Epoch [700/1000], | TL: 0.0237, ML: 0.0000, BL: 0.0237, VL: 0.0000  | Var: 0.0000, W:2.3703
Epoch [800/1000], | TL: 0.0191, ML: 0.0000, BL: 0.0191, VL: 0.0000  | Var: 0.0000, W:1.9090
Epoch [900/1000], | TL: 0.0157, ML: 0.0000, BL: 0.0157, VL: 0.0000  | Var: 0.0000, W:1.5730
Epoch [1000/1000], | TL: 0.0132, ML: 0.0000, BL: 0.0132, VL: 0.0000  | Var: 0.0000, W:1.3198
[31.50%] Candidate 63 took 36.3544s
Epoch [100/1000], | TL: 0.2667, ML: 0.0000, BL: 0.2667, VL: 0.0000  | Var: 0.0010, W:26.6749
Epoch [200/1000], | TL: 0.1411, ML: 0.0000, BL: 0.1411, VL: 0.0000  | Var: 0.0002, W:14.1057
Epoch [300/1000], | TL: 0.0839, ML: 0.0000, BL: 0.0839, VL: 0.0000  | Var: 0.0001, W:8.3893
Epoch [400/1000], | TL: 0.0555, ML: 0.0000, BL: 0.0555, VL: 0.0000  | Var: 0.0000, W:5.5499
Epoch [500/1000], | TL: 0.0396, ML: 0.0000, BL: 0.0396, VL: 0.0000  | Var: 0.0000, W:3.9601
Epoch [600/1000], | TL: 0.0298, ML: 0.0000, BL: 0.0298, VL: 0.0000  | Var: 0.0000, W:2.9807
Epoch [700/1000], | TL: 0.0233, ML: 0.0000, BL: 0.0233, VL: 0.0000  | Var: 0.0000, W:2.3324
Epoch [800/1000], | TL: 0.0188, ML: 0.0000, BL: 0.0188, VL: 0.0000  | Var: 0.0000, W:1.8793
Epoch [900/1000], | TL: 0.0155, ML: 0.0000, BL: 0.0155, VL: 0.0000  | Var: 0.0000, W:1.5490
Epoch [1000/1000], | TL: 0.0130, ML: 0.0000, BL: 0.0130, VL: 0.0000  | Var: 0.0000, W:1.3000
[32.00%] Candidate 64 took 39.3506s
Epoch [100/1000], | TL: 0.2684, ML: 0.0000, BL: 0.2684, VL: 0.0000  | Var: 0.0009, W:26.8369
Epoch [200/1000], | TL: 0.1419, ML: 0.0000, BL: 0.1419, VL: 0.0000  | Var: 0.0002, W:14.1882
Epoch [300/1000], | TL: 0.0843, ML: 0.0000, BL: 0.0843, VL: 0.0000  | Var: 0.0001, W:8.4340
Epoch [400/1000], | TL: 0.0558, ML: 0.0000, BL: 0.0558, VL: 0.0000  | Var: 0.0000, W:5.5773
Epoch [500/1000], | TL: 0.0398, ML: 0.0000, BL: 0.0398, VL: 0.0000  | Var: 0.0000, W:3.9785
Epoch [600/1000], | TL: 0.0299, ML: 0.0000, BL: 0.0299, VL: 0.0000  | Var: 0.0000, W:2.9939
Epoch [700/1000], | TL: 0.0234, ML: 0.0000, BL: 0.0234, VL: 0.0000  | Var: 0.0000, W:2.3424
Epoch [800/1000], | TL: 0.0189, ML: 0.0000, BL: 0.0189, VL: 0.0000  | Var: 0.0000, W:1.8871
Epoch [900/1000], | TL: 0.0156, ML: 0.0000, BL: 0.0156, VL: 0.0000  | Var: 0.0000, W:1.5553
Epoch [1000/1000], | TL: 0.0131, ML: 0.0000, BL: 0.0131, VL: 0.0000  | Var: 0.0000, W:1.3052
[32.50%] Candidate 65 took 43.5870s
Epoch [100/1000], | TL: 1.0098, ML: 0.9984, BL: 0.0114, VL: 0.0000  | Var: 0.0000, W:1.1428
Epoch [200/1000], | TL: 1.0029, ML: 0.9984, BL: 0.0045, VL: 0.0000  | Var: 0.0000, W:0.4453
Epoch [300/1000], | TL: 1.0009, ML: 0.9984, BL: 0.0025, VL: 0.0000  | Var: 0.0000, W:0.2499
Epoch [400/1000], | TL: 1.0001, ML: 0.9984, BL: 0.0016, VL: 0.0000  | Var: 0.0000, W:0.1637
Epoch [500/1000], | TL: 0.9996, ML: 0.9984, BL: 0.0012, VL: 0.0000  | Var: 0.0000, W:0.1171
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0009, VL: 0.0000  | Var: 0.0000, W:0.0885
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0696
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0006, VL: 0.0000  | Var: 0.0000, W:0.0564
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0467
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0393
[33.00%] Candidate 66 took 42.0901s
Epoch [100/1000], | TL: 0.2725, ML: 0.0000, BL: 0.2725, VL: 0.0000  | Var: 0.0008, W:27.2505
Epoch [200/1000], | TL: 0.1440, ML: 0.0000, BL: 0.1440, VL: 0.0000  | Var: 0.0002, W:14.3989
Epoch [300/1000], | TL: 0.0855, ML: 0.0000, BL: 0.0855, VL: 0.0000  | Var: 0.0001, W:8.5473
Epoch [400/1000], | TL: 0.0565, ML: 0.0000, BL: 0.0565, VL: 0.0000  | Var: 0.0000, W:5.6461
Epoch [500/1000], | TL: 0.0402, ML: 0.0000, BL: 0.0402, VL: 0.0000  | Var: 0.0000, W:4.0245
Epoch [600/1000], | TL: 0.0303, ML: 0.0000, BL: 0.0303, VL: 0.0000  | Var: 0.0000, W:3.0269
Epoch [700/1000], | TL: 0.0237, ML: 0.0000, BL: 0.0237, VL: 0.0000  | Var: 0.0000, W:2.3673
Epoch [800/1000], | TL: 0.0191, ML: 0.0000, BL: 0.0191, VL: 0.0000  | Var: 0.0000, W:1.9066
Epoch [900/1000], | TL: 0.0157, ML: 0.0000, BL: 0.0157, VL: 0.0000  | Var: 0.0000, W:1.5710
Epoch [1000/1000], | TL: 0.0132, ML: 0.0000, BL: 0.0132, VL: 0.0000  | Var: 0.0000, W:1.3182
[33.50%] Candidate 67 took 40.1792s
Epoch [100/1000], | TL: 0.2704, ML: 0.0000, BL: 0.2704, VL: 0.0000  | Var: 0.0007, W:27.0445
Epoch [200/1000], | TL: 0.1429, ML: 0.0000, BL: 0.1429, VL: 0.0000  | Var: 0.0002, W:14.2944
Epoch [300/1000], | TL: 0.0849, ML: 0.0000, BL: 0.0849, VL: 0.0000  | Var: 0.0001, W:8.4929
Epoch [400/1000], | TL: 0.0561, ML: 0.0000, BL: 0.0561, VL: 0.0000  | Var: 0.0000, W:5.6139
Epoch [500/1000], | TL: 0.0400, ML: 0.0000, BL: 0.0400, VL: 0.0000  | Var: 0.0000, W:4.0034
Epoch [600/1000], | TL: 0.0301, ML: 0.0000, BL: 0.0301, VL: 0.0000  | Var: 0.0000, W:3.0120
Epoch [700/1000], | TL: 0.0236, ML: 0.0000, BL: 0.0236, VL: 0.0000  | Var: 0.0000, W:2.3562
Epoch [800/1000], | TL: 0.0190, ML: 0.0000, BL: 0.0190, VL: 0.0000  | Var: 0.0000, W:1.8980
Epoch [900/1000], | TL: 0.0156, ML: 0.0000, BL: 0.0156, VL: 0.0000  | Var: 0.0000, W:1.5641
Epoch [1000/1000], | TL: 0.0131, ML: 0.0000, BL: 0.0131, VL: 0.0000  | Var: 0.0000, W:1.3125
[34.00%] Candidate 68 took 39.3388s
Epoch [100/1000], | TL: 1.0097, ML: 0.9984, BL: 0.0112, VL: 0.0000  | Var: 0.0000, W:1.1247
Epoch [200/1000], | TL: 1.0028, ML: 0.9984, BL: 0.0044, VL: 0.0000  | Var: 0.0000, W:0.4377
Epoch [300/1000], | TL: 1.0009, ML: 0.9984, BL: 0.0025, VL: 0.0000  | Var: 0.0000, W:0.2456
Epoch [400/1000], | TL: 1.0000, ML: 0.9984, BL: 0.0016, VL: 0.0000  | Var: 0.0000, W:0.1609
Epoch [500/1000], | TL: 0.9996, ML: 0.9984, BL: 0.0012, VL: 0.0000  | Var: 0.0000, W:0.1150
Epoch [600/1000], | TL: 0.9993, ML: 0.9984, BL: 0.0009, VL: 0.0000  | Var: 0.0000, W:0.0870
Epoch [700/1000], | TL: 0.9991, ML: 0.9984, BL: 0.0007, VL: 0.0000  | Var: 0.0000, W:0.0684
Epoch [800/1000], | TL: 0.9990, ML: 0.9984, BL: 0.0006, VL: 0.0000  | Var: 0.0000, W:0.0554
Epoch [900/1000], | TL: 0.9989, ML: 0.9984, BL: 0.0005, VL: 0.0000  | Var: 0.0000, W:0.0459
Epoch [1000/1000], | TL: 0.9988, ML: 0.9984, BL: 0.0004, VL: 0.0000  | Var: 0.0000, W:0.0386
[34.50%] Candidate 69 took 42.1357s
Epoch [100/1000], | TL: 1.0094, ML: 0.9984, BL: 0.0110, VL: 0.0000  | Var: 0.0000, W:1.0988
Epoch [200/1000], | TL: 1.0027, ML: 0.9984, BL: 0.0043, VL: 0.0000  | Var: 0.0000, W:0.4295
Epoch [300/1000], | TL: 1.0008, ML: 0.9984, BL: 0.0024, VL: 0.0000  | Var: 0.0000, W:0.2412
