Config: 
 {
  "model_save_path": "/tmp/",
  "model": "cnn",
  "loss": "ce",
  "model_name": "AtrialFibrilation_mc_cnn_ce_mc",
  "dependency_meta": "",
  "timesteps": 1280,
  "num_classes": 3,
  "num_features": 2,
  "rnn_config": {
    "ninp": 1,
    "nhid": 75,
    "nlayers": 3,
    "nclasses": 3
  },
  "dnn_config": {
    "layers": [
      2100,
      900,
      300,
      3
    ]
  },
  "cnn_config": {
    "ninp": 1,
    "nlayers": 3,
    "nclasses": 3
  },
  "batch_size": 1,
  "num_epochs": 500,
  "learning_rate": 0.001
}
Model: 
 CNN(
  (cnn_cell): Conv2d(1, 1, kernel_size=(1, 1), stride=(1, 1))
  (fc1): Linear(in_features=1280, out_features=10, bias=True)
  (fc2): Linear(in_features=10, out_features=3, bias=True)
)
Epoch[95/500] | Loss:0.0010 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9989 | C 1:0.9991 | C 2:0.9990| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[96/500] | Loss:0.0009 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9990 | C 1:0.9992 | C 2:0.9991| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[97/500] | Loss:0.0009 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9990 | C 1:0.9992 | C 2:0.9991| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[98/500] | Loss:0.0009 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9990 | C 1:0.9992 | C 2:0.9991| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[99/500] | Loss:0.0009 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9990 | C 1:0.9992 | C 2:0.9991| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[100/500] | Loss:0.0009 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9991 | C 1:0.9992 | C 2:0.9991| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[101/500] | Loss:0.0008 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9991 | C 1:0.9992 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[102/500] | Loss:0.0008 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9991 | C 1:0.9993 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[103/500] | Loss:0.0008 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9991 | C 1:0.9993 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[104/500] | Loss:0.0008 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9991 | C 1:0.9993 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[105/500] | Loss:0.0008 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9992 | C 1:0.9993 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[106/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9992 | C 1:0.9993 | C 2:0.9992| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[107/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9992 | C 1:0.9993 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[108/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9992 | C 1:0.9994 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[109/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9992 | C 1:0.9994 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[110/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[111/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[112/500] | Loss:0.0007 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9993| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[113/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[114/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[115/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[116/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9993 | C 1:0.9994 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[117/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[118/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[119/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[120/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[121/500] | Loss:0.0006 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9994| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[122/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[123/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[124/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[125/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9994 | C 1:0.9995 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[126/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9995 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[127/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[128/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[129/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[130/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[131/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[132/500] | Loss:0.0005 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9995| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[133/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[134/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[135/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[136/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9995 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[137/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[138/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[139/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[140/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[141/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9996 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[142/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[143/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[144/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[145/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[146/500] | Loss:0.0004 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[147/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9996| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[148/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[149/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[150/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[151/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9996 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[152/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[153/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[154/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[155/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[156/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[157/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[158/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[159/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[160/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[161/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[162/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9997 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[163/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[164/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[165/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[166/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[167/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[168/500] | Loss:0.0003 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[169/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9997| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[170/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[171/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[172/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[173/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9997 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[174/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[175/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[176/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[177/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[178/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[179/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[180/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[181/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[182/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[183/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[184/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[185/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[186/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[187/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[188/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[189/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[190/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[191/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[192/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[193/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
